CÓDIGO DEPARTAMENTO,DEPARTAMENTO,PROVINCIA,CÓDIGO MUNICIPIO,MUNICIPIO,CODIGO DANE INSTITUCION EDUCATIVA,NOMBRE INSTITUCION EDUCATIVA,CODIGO DANE SEDE,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,MEDIO DE ENLACE,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,LATITUD,LONGITUD
15,BOYACÁ,RICAURTE,15638,SÁCHICA,315638000050,I.E. NUEVA GENERACION,115638000018,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.585041921,-73.54300843
15,BOYACÁ,RICAURTE,15638,SÁCHICA,315638000050,I.E. NUEVA GENERACION,315638000050,I.E. NUEVA GENERACION - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.585830255,-73.54387579
15,BOYACÁ,CENTRO,15646,SAMACÁ,115646000019,I.E. TECNICA NACIONALIZADA DE SAMACA,115646000230,FRAY JUAN DE LOS BRRS,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.4933249986187,-73.486270780314
15,BOYACÁ,CENTRO,15646,SAMACÁ,215646000137,I.E. TECNICA LA LIBERTAD,215646000137,I.E. TECNICA LA LIBERTAD - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.459722,-73.451944
15,BOYACÁ,CENTRO,15646,SAMACÁ,115646000019,I.E. TECNICA NACIONALIZADA DE SAMACA,115646000019,I.E. TECNICA NACIONALIZADA DE SAMACA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.4945573421819,-73.487274287218
15,BOYACÁ,CENTRO,15646,SAMACÁ,215646000170,I.E. TECNICA SALAMANCA,215646000170,I.E. TECNICA SALAMANCA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.476667,-73.485833
15,BOYACÁ,LENGUPÁ,15660,SAN EDUARDO,315660000012,I.E. TECNICA ANTONIO NARIÑO,115660000021,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.22722212,-73.07701449
15,BOYACÁ,LENGUPÁ,15660,SAN EDUARDO,315660000012,I.E. TECNICA ANTONIO NARIÑO,315660000012,I.E. TECNICA ANTONIO NARIÑO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.22402788,-73.08020615
15,BOYACÁ,RICAURTE,15664,SAN JOSÉ DE PARE,115664000123,I.E. HORIZONTES,115664000018,COL DPTAL HORIZONTES SECCION PRIMARIA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.017810278,-73.54738706
15,BOYACÁ,RICAURTE,15664,SAN JOSÉ DE PARE,115664000123,I.E. HORIZONTES,115664000123,I.E. HORIZONTES - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.017826646,-73.54630356
15,BOYACÁ,RICAURTE,15664,SAN JOSÉ DE PARE,215664000055,I.E. TECNICA LA AMISTAD,215664000055,I.E. TECNICA LA AMISTAD - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.965,-73.563056
15,BOYACÁ,NEIRA,15667,SAN LUIS DE GACENO,115667000027,I.E. SAN LUIS DE GACENO,115667000035,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,4.8186882119565,-73.165774535932
15,BOYACÁ,NEIRA,15667,SAN LUIS DE GACENO,215667000048,I.E. NUEVA ESPERANZA,215667000048,I.E. NUEVA ESPERANZA  - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,4.925556,-73.085556
15,BOYACÁ,NEIRA,15667,SAN LUIS DE GACENO,115667000027,I.E. SAN LUIS DE GACENO,115667000027,I.E. SAN LUIS DE GACENO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,4.8192753892489,-73.167012600145
15,BOYACÁ,NEIRA,15667,SAN LUIS DE GACENO,215667000153,I.E. TELEPALMERITAS,215667000153,I.E. TELEPALMERITAS - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,4.820278,-73.120833
15,BOYACÁ,NORTE,15673,SAN MATEO,115673000012,I.E. NORMAL SUPERIOR,115673000012,I.E. NORMAL SUPERIOR - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.400563306,-72.55303747
15,BOYACÁ,OCCIDENTE,15676,SAN MIGUEL DE SEMA,115676000013,I.E. TECNICA ALFONSO VANEGAS SIERRA,115676000013,I.E. TECNICA ALFONSO VANEGAS SIERRA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.517166293,-73.72130753
15,BOYACÁ,OCCIDENTE,15676,SAN MIGUEL DE SEMA,115676000013,I.E. TECNICA ALFONSO VANEGAS SIERRA,115676000102,SEDE CONC URB MIX,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.518504189,-73.72410673
15,BOYACÁ,OCCIDENTE,15681,SAN PABLO DE BORBUR,315681000331,I.E. TECNICA PABLO VALETTE,315681000331,I.E. TECNICA PABLO VALETTE - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.650926134507,-74.068762363666
15,BOYACÁ,NEIRA,15690,SANTA MARÍA,315690000416,I.E. TECNICO JACINTO VEGA,115690000018,CONC URB,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,4.860556,-73.263611
15,BOYACÁ,NEIRA,15690,SANTA MARÍA,315690000416,I.E. TECNICO JACINTO VEGA,315690000416,I.E. TECNICO JACINTO VEGA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,4.8616973308653,-73.264260768031
15,BOYACÁ,TUNDAMA,15693,SANTA ROSA DE VITERBO,115693000035,I.E. CARLOS ARTURO TORRES PEÑA,115693000035,I.E. CARLOS ARTURO TORRES PEÑA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.8760857949092,-72.98014808399
15,BOYACÁ,TUNDAMA,15693,SANTA ROSA DE VITERBO,115693000043,I.E. CASILDA ZAFRA,115693000043,I.E. CASILDA ZAFRA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.8793613095212,-72.982888767713
15,BOYACÁ,RICAURTE,15696,SANTA SOFÍA,115696000010,I.E. TECNICO AGROPECUARIO,115696000028,CONC URB SIMÓN BOLÍVAR,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.7129476870139,-73.603899953513
15,BOYACÁ,RICAURTE,15696,SANTA SOFÍA,115696000010,I.E. TECNICO AGROPECUARIO,115696000010,I.E. TECNICO AGROPECUARIO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.712576373817,-73.602562194496
15,BOYACÁ,RICAURTE,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,115686000127,COL ANTONIO RICAURTE - PRIMARIA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.0596001162647,-73.478247879779
15,BOYACÁ,RICAURTE,15686,SANTANA,115686000011,I.E. TECNICA ANTONIO RICAURTE,115686000011,I.E. TECNICA ANTONIO RICAURTE - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.0585709909314,-73.48147788706
15,BOYACÁ,NORTE,15720,SATIVANORTE,115720000212,I.E. TECNICA NUESTRA SEÑORA DEL ROSARIO,115720000212,I.E. TECNICA NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.132456617431,-72.708725856748
15,BOYACÁ,NORTE,15723,SATIVASUR,115723000167,I.E. TECNICA SEÑOR DE LOS MILAGROS,115723000167,I.E. TECNICA SEÑOR DE LOS MILAGROS - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.0949845522319,-72.712369100036
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,115740000022,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.50777777778,-73.2447222222
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000060,I.E. JURUVITA,215740000060,I.E. JURUVITA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.493254961,-73.27725911
15,BOYACÁ,CENTRO,15740,SIACHOQUE,215740000086,I.E. SANTO DOMINGO SAVIO GAIATO,215740000086,I.E. SANTO DOMINGO SAVIO GAIATO - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.463273752,-73.23709381
15,BOYACÁ,CENTRO,15740,SIACHOQUE,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA,115740000014,I.E. TECNICA IGNACIO GIL SANABRIA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.509378012,-73.24829055
15,BOYACÁ,NORTE,15753,SOATÁ,315753000021,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION,315753000021,I.E. ESCUELA NORMAL SUPERIOR LA PRESENTACION - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.3347292288321,-72.679955108858
15,BOYACÁ,NORTE,15753,SOATÁ,115753000013,I.E. JUAN JOSE RONDON,115753000013,I.E. JUAN JOSE RONDON - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.3317126708784,-72.686288479442
15,BOYACÁ,VALDERRAMA,15757,SOCHA,115757000395,I.E. ESCUELA NORMAL SUPERIOR,115757000395,I.E. ESCUELA NORMAL SUPERIOR - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.996099894,-72.691808988
15,BOYACÁ,VALDERRAMA,15757,SOCHA,215757000187,I.E. LOS LIBERTADORES,215757000187,I.E. LOS LIBERTADORES - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.983895073,-72.64415033
15,BOYACÁ,VALDERRAMA,15757,SOCHA,115757000026,I.E. TECNICA PEDRO JOSE SARMIENTO,115757000026,I.E. TECNICA PEDRO JOSE SARMIENTO - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.99726102,-72.68943874
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,115755000029,ESC URB DE NIÑAS,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,,
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,115755000011,ESC URB DE VARONES,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,,
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA,215755000171,I.E. TECNICA JAIRO ALBARRACIN BARRERA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.990098926,-72.61390949
15,BOYACÁ,VALDERRAMA,15755,SOCOTÁ,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS,115755000371,I.E. TECNICO FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.0425685293043,-72.636982288532
15,BOYACÁ,ORIENTE,15761,SOMONDOCO,215761000167,I.E. TECNICA JOSE BENIGNO PERILLA,215761000167,I.E. TECNICA JOSE BENIGNO PERILLA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,4.9875405664559,-73.434976285068
15,BOYACÁ,CENTRO,15762,SORA,315762000076,I.E. DE SORA,115762000051,CONC URB MIXTA DE SORA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.565407,-73.451231
15,BOYACÁ,CENTRO,15762,SORA,315762000076,I.E. DE SORA,315762000076,I.E. DE SORA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.5662110182165,-73.450709507813
15,BOYACÁ,CENTRO,15764,SORACÁ,115764000082,I.E. SIMON BOLIVAR,115764000082,I.E. SIMON BOLIVAR - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.502045434,-73.33279099
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,115763000046,CON FELIPE PEREZ,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.764593623,-73.2487965
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,215763000075,I.E. ADOLFO MARIA JIMENEZ,215763000075,I.E. ADOLFO MARIA JIMENEZ - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.747788348,-73.17933501
15,BOYACÁ,CENTRO,15763,SOTAQUIRÁ,115763000291,I.E. TECNICA PABLO VI,115763000291,I.E. TECNICA PABLO VI - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.7645110187341,-73.247573712304
15,BOYACÁ,NORTE,15774,SUSACÓN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN,115774000021,I.E. NUESTRA SEÑORA DEL CARMEN - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,6.228293155,-72.68990742
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,315776000133,I.E. HECTOR JULIO GOMEZ,115776000011,CONCENTRACION KENNEDY,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.622930064,-73.62421234
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,315776000133,I.E. HECTOR JULIO GOMEZ,315776000133,I.E. HECTOR JULIO GOMEZ - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.618984372,-73.62177954
15,BOYACÁ,RICAURTE,15776,SUTAMARCHÁN,215776000091,I.E. PEDREGAL ALTO,215776000091,I.E. PEDREGAL ALTO - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.660799603,-73.65038922
15,BOYACÁ,ORIENTE,15778,SUTATENZA,315778000181,I.E. TECNICA SAN BARTOLOME,315778000181,I.E. TECNICA SAN BARTOLOME - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.024665872,-73.45294905
15,BOYACÁ,ORIENTE,15778,SUTATENZA,215778000047,I.E. LOS NARANJOS,215778000047,I.E. LOS NARANJOS - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.029665156,-73.40732139
15,BOYACÁ,VALDERRAMA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,115790000295,ESCUELA URBANA EL GIRON,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.909014262,-72.78332795
15,BOYACÁ,VALDERRAMA,15790,TASCO,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ,115790000031,I.E. JORGE GUILLERMO MOJICA MARQUEZ - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.90949267,-72.7823283
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,115798000189,CONC URB MIXTA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.0767495,-73.42169788
15,BOYACÁ,ORIENTE,15798,TENZA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA,115798000014,I.E. TECNICA JOSE GABRIEL CARVAJAL GARCIA - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.0756046215633,-73.418824019243
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,115804000030,ALIANZA PARA EL PROGRESO,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.316369915,-73.39604076
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ - SEDE PRINCIPAL,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.314856582,-73.39481279
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,215804000204,I.E. SUPANECA,215804000204,I.E. SUPANECA - SEDE PRINCIPAL,RURAL,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,15,08/28/2024 12:00:00 AM,5.350116249,-73.39629828
15,BOYACÁ,MÁRQUEZ,15804,TIBANÁ,115804000021,I.E. GUSTAVO ROMERO HERNANDEZ,115804000048,LA ESPERANZA,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,,
15,BOYACÁ,SUGAMUXI,15806,TIBASOSA,315806000214,I.E. JORGE CLEMENTE PALACIOS,115806000037,COL DE BASI PRI JORGE CLEMENTE PALACIOS,URBANA,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,NA,,20,08/28/2024 12:00:00 AM,5.744424384,-73.00375381
